Well,Depth_m,DT,GR,NPHI,RHOB,LogRT,RT_ohm_m
Well_1,120.0,67.15624875930706,83.80106720026251,0.13689108958705054,2.504291983013437,1.6165722969726926,41.35921592756025
Well_1,120.66852367688023,68.1932080907582,94.05650098757438,0.13153145070347036,2.5067993351654723,1.793161100991314,62.10993875386716
Well_1,121.33704735376044,72.16972583474912,105.69328475649549,0.13797380631406364,2.4840499811140426,1.5626258285139272,36.52799447975021
Well_1,122.00557103064067,72.03151793347337,86.64958052470261,0.13217014560714163,2.5016443207761947,1.5015636934987833,31.736840812641713
Well_1,122.6740947075209,67.14744683002279,103.2513083413754,0.1525449438014678,2.4975769958233,1.6722239153030487,47.01364409735646
Well_1,123.34261838440112,69.2665423378424,96.63090756529083,0.127680381009894,2.5274504999186584,1.7558645457829756,56.99864687038046
Well_1,124.01114206128133,75.08723471878967,97.52787467746468,0.1470230722808434,2.462175190878125,1.610919659630163,40.8243858095978
Well_1,124.67966573816156,72.9979250958916,99.84218247094613,0.16166867651577937,2.4752897768700812,1.400735865756388,25.16146163416821
Well_1,125.34818941504179,64.75555514639804,99.86606926955061,0.13317838748261848,2.5076585066637267,1.6557762494377217,45.266430503496146
Well_1,126.016713091922,74.12463334056586,94.40329339969786,0.13985011210928902,2.503972727941292,1.532437100973243,34.075097014028046
Well_1,126.68523676880223,72.02133568185283,93.24579790615525,0.13301024826709024,2.4654076890874124,1.4952390582679167,31.278005974603285
Well_1,127.35376044568245,73.1127790834927,89.1639385398368,0.1465070613395028,2.475227100789383,1.3925455105401687,24.69138837078239
Well_1,128.02228412256267,70.5990887710267,86.56161058360325,0.15461623743989958,2.4859993501230706,1.5150414762437714,32.73719582527842
Well_1,128.6908077994429,75.4518426498908,95.23615824109488,0.15837807882114888,2.4603691428127163,1.35440684999434,22.61553416618989
Well_1,129.35933147632312,68.43214358465892,90.74745188180748,0.14512714185777184,2.504975385093931,1.4803529151353483,30.22406782278586
Well_1,130.02785515320335,71.6559117332929,86.66903547232941,0.13129479197885716,2.491526347556932,1.689756835227342,48.950466525227945
Well_1,130.69637883008357,72.42513950720308,95.99368828754136,0.13241397051149967,2.472203132891716,1.576426369121549,37.70738099839989
Well_1,131.3649025069638,71.19235256518716,97.48528605811251,0.14976235800017634,2.4809131887891547,1.7358240066245605,54.42820434412105
Well_1,132.033426183844,70.82922436344109,91.45910217167769,0.13700381262692846,2.4636163572434544,1.5173410876326825,32.91100069033582
Well_1,132.70194986072423,68.12245463493339,87.13527912595994,0.13078019343082636,2.5192690069345307,1.731782844989386,53.92409249842727
Well_1,133.37047353760445,94.06880788151389,23.98565992626928,0.27584343905722414,2.2594595318525657,1.4111689328197718,25.773234949880475
Well_1,134.03899721448468,67.22324775547273,106.90807920381584,0.14575212917479652,2.495181085405473,1.609176836476897,40.66088588788883
Well_1,134.7075208913649,65.31692520193143,96.7940065586546,0.12186618867296367,2.5100234193385957,1.7383165862757413,54.74148647668713
Well_1,135.37604456824513,70.0427491674513,94.56629609303921,0.12530567292514638,2.5047391569475006,1.7456233223159658,55.670269318309
Well_1,136.04456824512533,66.38448590595365,104.31146925122147,0.10537987802989396,2.552377636433404,1.9552457985510618,90.20815461224342
Well_1,136.71309192200556,64.71241073694715,96.8876074331214,0.08597614977749048,2.554157725668602,2.018503549116358,104.35266605422669
Well_1,137.3816155988858,68.46271120886662,89.98704762619657,0.12417744455271644,2.5082965550705656,1.7046268493436945,50.655528329874485
Well_1,138.050139275766,66.83641755758896,102.04414493440808,0.13555972287943602,2.5336959710691263,1.6052914159328593,40.29873521586
Well_1,138.71866295264624,65.95157200950871,93.84534603893749,0.09522918007111066,2.5546705713525433,1.9076731769205295,80.84872528518389
Well_1,139.38718662952647,61.95625597864553,86.11836960287502,0.08978706654653279,2.60287436044544,2.1224370867936315,132.56750625686962
Well_1,140.0557103064067,64.65321931543795,97.67372995819414,0.08455254427316168,2.54020906856281,1.7533762948063831,56.67301201396806
