Well,Depth_m,Facies,Porosity,Permeability
Well_4,120.0,0,0.13610272315379457,0.21409207280226572
Well_4,120.66852367688023,0,0.09699371782645583,0.024974929998088695
Well_4,121.33704735376044,0,0.10327654065193942,0.05462658141896352
Well_4,122.00557103064067,0,0.11209561459131989,0.07624815293528543
Well_4,122.6740947075209,0,0.10959903844355769,0.07843752245480537
Well_4,123.34261838440112,0,0.11151476575034797,0.0700876545941475
Well_4,124.01114206128133,0,0.11379515131158646,0.08216369365763755
Well_4,124.67966573816156,0,0.12111469472100289,0.12529669713344577
Well_4,125.34818941504179,0,0.1261266203529462,0.0754983439078579
Well_4,126.016713091922,0,0.11601517900433354,0.1075952680443933
Well_4,126.68523676880223,0,0.08899763427723792,0.04367564999432876
Well_4,127.35376044568245,0,0.08882980554308674,0.08905474086505635
Well_4,128.02228412256267,0,0.086001822675323,0.05826781822362608
Well_4,128.6908077994429,0,0.08721370879797652,0.0700136510202119
Well_4,129.35933147632312,0,0.09721978646582576,0.0719933331542461
Well_4,130.02785515320335,0,0.09646076483209982,0.0454428062307607
Well_4,130.69637883008357,0,0.0725997895383725,0.029988240263458973
Well_4,131.3649025069638,0,0.08532067632697433,0.06514153630237338
Well_4,132.033426183844,0,0.07777990448198124,0.04068453944697011
Well_4,132.70194986072423,0,0.08282691546632781,0.031051256317159458
Well_4,133.37047353760445,0,0.07733606049019182,0.04455618993007949
Well_4,134.03899721448468,0,0.07298588564579864,0.03332270350113344
Well_4,134.7075208913649,0,0.07542802310939213,0.022841889364389426
Well_4,135.37604456824513,0,0.08230203328186302,0.02479670294813947
Well_4,136.04456824512533,0,0.07677952182588331,0.03372030709617171
Well_4,136.71309192200556,0,0.06809764150041034,0.024390620392707882
Well_4,137.3816155988858,0,0.093905425212639,0.08702102693811781
Well_4,138.050139275766,0,0.07868074429252649,0.04059565045835313
Well_4,138.71866295264624,0,0.07489874465047475,0.02553024327552194
Well_4,139.38718662952647,0,0.08680140695239365,0.07331102361158949
Well_4,140.0557103064067,0,0.056727740481917706,0.026211251143784163
Well_4,140.72423398328692,0,0.08198467130302797,0.032958075445222085
Well_4,141.39275766016712,0,0.08893193077195391,0.028182284083717184
Well_4,142.06128133704735,0,0.08365854266645852,0.02560285712714414
Well_4,142.72980501392757,0,0.09648140908502569,0.09477830124839481
Well_4,143.3983286908078,0,0.11069362603077927,0.08097633803293364
Well_4,144.06685236768803,0,0.09936032899541254,0.06498258033882601
Well_4,144.73537604456826,0,0.09473559785564899,0.05530129780332195
Well_4,145.40389972144845,0,0.08548658066286895,0.03384807725538954
Well_4,146.07242339832868,0,0.11516698180141481,0.1065768576077104
Well_4,146.7409470752089,0,0.10747248091948015,0.08982207906684349
Well_4,147.40947075208913,0,0.10388693961130471,0.07299312049490558
Well_4,148.07799442896936,0,0.13626885451223722,0.16902126005567808
Well_4,148.7465181058496,0,0.09569599567435014,0.05746565465941698
Well_4,149.41504178272982,0,0.10143944308149164,0.08461005481633949
Well_4,150.08356545961004,0,0.11741332560031272,0.13062247943399133
Well_4,150.75208913649024,0,0.11278024949947855,0.14693613009311188
