Well,Depth_m,Facies,Porosity,Permeability
Well_1,120.0,0,0.07949797353668606,0.039817813381912356
Well_1,120.66852367688023,0,0.07389580150669965,0.030414853944617883
Well_1,121.33704735376044,0,0.0748500660630748,0.014190455404737835
Well_1,122.00557103064067,0,0.0966283447240863,0.04828530403393668
Well_1,122.6740947075209,0,0.09072876233439707,0.0630752166924921
Well_1,123.34261838440112,0,0.08892797359895427,0.037610784580874836
Well_1,124.01114206128133,0,0.1014334448978295,0.06146092791651862
Well_1,124.67966573816156,0,0.1112640812584403,0.07171716041819229
Well_1,125.34818941504179,0,0.08147865181572835,0.06248518021169968
Well_1,126.016713091922,0,0.09133917164208664,0.05135217164395589
Well_1,126.68523676880223,0,0.08870712383313599,0.07124576783537702
Well_1,127.35376044568245,0,0.11946805398743647,0.2502691073094063
Well_1,128.02228412256267,0,0.1061252663196964,0.08949804960488258
Well_1,128.6908077994429,0,0.10930662034753301,0.06832178185707953
Well_1,129.35933147632312,0,0.09399729280329933,0.03896835872898345
Well_1,130.02785515320335,0,0.08026380630027188,0.03841601872935703
Well_1,130.69637883008357,0,0.0916383215539785,0.06263927188057415
Well_1,131.3649025069638,0,0.09415836965574924,0.04939340503698698
Well_1,132.033426183844,0,0.09424053427283122,0.04263698411945176
Well_1,132.70194986072423,0,0.08494944313722393,0.06269494311187855
Well_1,133.37047353760445,3,0.2731592428025559,31.813464435838164
Well_1,134.03899721448468,0,0.08313639414526089,0.07120565686704211
Well_1,134.7075208913649,0,0.08642797399830994,0.043290083031062306
Well_1,135.37604456824513,0,0.08171142982717419,0.062223383589835465
Well_1,136.04456824512533,0,0.05395735188203627,0.020097514255512143
Well_1,136.71309192200556,0,0.03831522032414126,0.025093519560209415
Well_1,137.3816155988858,0,0.07684530121967183,0.026937075194809357
Well_1,138.050139275766,0,0.0785546500488131,0.020424018952446787
Well_1,138.71866295264624,0,0.05508464235924848,0.017958603747321236
Well_1,139.38718662952647,0,0.04066882514060041,0.015131108588389093
Well_1,140.0557103064067,0,0.064285362378072,0.023098409258066357
Well_1,140.72423398328692,0,0.07283617412575616,0.01997276112315604
Well_1,141.39275766016712,0,0.08428458383884244,0.023687403691748543
Well_1,142.06128133704735,0,0.06438332383637838,0.023673942149106435
Well_1,142.72980501392757,0,0.060841669710262856,0.015599361546598042
Well_1,143.3983286908078,0,0.06233158693115077,0.024031841056571832
Well_1,144.06685236768803,0,0.07038035003919638,0.03419277269125265
Well_1,144.73537604456826,0,0.06586513165101557,0.02555130596982991
Well_1,145.40389972144845,0,0.06877026674142335,0.014961680283685837
Well_1,146.07242339832868,0,0.10038014229229686,0.05826663097544301
Well_1,146.7409470752089,0,0.09950036564959079,0.04780622418533765
Well_1,147.40947075208913,1,0.1776305465444065,1.4262474797028686
Well_1,148.07799442896936,1,0.1605562097667661,0.396931273484281
Well_1,148.7465181058496,1,0.18666007283073174,0.8411201012177923
Well_1,149.41504178272982,1,0.1781223591395193,1.3702923866694225
Well_1,150.08356545961004,1,0.18019021673846805,1.0512962276189695
Well_1,150.75208913649024,1,0.19204292720131202,1.4491382092819924
Well_1,151.42061281337047,3,0.3017345131008466,62.61224913514423
Well_1,152.0891364902507,2,0.2444290114270752,12.483781697933333
Well_1,152.75766016713092,1,0.18498587606011846,1.6872952494167703
Well_1,153.42618384401115,1,0.17960792013703294,0.9025384476399677
Well_1,154.09470752089138,1,0.16842219870487696,0.8112037294266564
Well_1,154.76323119777157,1,0.17973950387054105,0.7749948453285352
Well_1,155.4317548746518,1,0.1755183246024196,1.0064976397986178
Well_1,156.10027855153203,1,0.17131181999072587,0.688040523247029
Well_1,156.76880222841226,1,0.19044467027327738,1.2341049874295826
Well_1,157.43732590529248,1,0.1916743920749296,1.3807034899060677
Well_1,158.1058495821727,1,0.18322846366102208,1.0399244336785634
Well_1,158.77437325905294,1,0.17394761070848985,0.6926425447120238
Well_1,159.44289693593316,1,0.1796326435834273,0.7272790569261929
Well_1,160.11142061281336,1,0.15946022329384246,0.4414460940282885
Well_1,160.7799442896936,1,0.15982732120911938,0.6051231674574776
Well_1,161.44846796657382,1,0.1496672996157492,0.27653408331480117
Well_1,162.11699164345404,1,0.15731913415207457,0.5456686877526965
Well_1,162.78551532033427,1,0.14422805182235413,0.2622056544434132
Well_1,163.45403899721447,1,0.13760314891092798,0.24809574348052724
Well_1,164.1225626740947,1,0.13973342726299087,0.2816451936444348
Well_1,164.79108635097492,1,0.14774298419440857,0.4832084621540572
Well_1,165.45961002785515,1,0.16185519529074863,0.5138731380026956
Well_1,166.12813370473538,1,0.15008130901615832,0.3422367840325351
Well_1,166.7966573816156,1,0.14143923467290495,0.3853829922942783
Well_1,167.46518105849583,1,0.14248817168475897,0.21085522935458964
Well_1,168.13370473537606,1,0.14511025861867616,0.3645652552765267
Well_1,168.80222841225628,1,0.14011445812334794,0.7200983438540937
Well_1,169.47075208913648,1,0.1365269883144105,0.30735957275774795
Well_1,170.1392757660167,1,0.1497876797810075,0.4113143614366016
Well_1,170.80779944289694,0,0.06140249055063531,0.024456133568746635
Well_1,171.47632311977716,1,0.1396575366220858,0.3703204895797854
Well_1,172.1448467966574,1,0.1564400404726504,0.41060233395647355
Well_1,172.8133704735376,1,0.15927191054034354,0.354293198861924
Well_1,173.48189415041782,1,0.14007295400110042,0.3680272646329569
Well_1,174.15041782729804,1,0.16872147583509176,0.5322718272997019
Well_1,174.81894150417827,1,0.18643848751428052,1.2607985354112399
Well_1,175.4874651810585,1,0.1886242348834495,0.8391103183603363
Well_1,176.15598885793872,1,0.17900172643774365,0.6386643852413492
Well_1,176.82451253481895,1,0.18207063668636858,0.7628800573409452
Well_1,177.49303621169918,1,0.17905224560975413,0.3555657246815349
Well_1,178.1615598885794,1,0.17108449949202958,0.6209370441392944
Well_1,178.8300835654596,1,0.18737364639295853,1.192718014449894
Well_1,179.49860724233983,1,0.17992558052332625,1.0950430770255688
Well_1,180.16713091922006,1,0.19733284496914208,1.7567445572494393
Well_1,180.83565459610028,1,0.18991747954681934,1.533569962408717
Well_1,181.5041782729805,1,0.182938161243167,0.8682239247686272
Well_1,182.1727019498607,1,0.16443391791032563,0.4219430765141661
Well_1,182.84122562674094,1,0.179248064678559,1.1549570756270287
Well_1,183.50974930362116,1,0.18364657431295844,0.942038273682626
Well_1,184.1782729805014,1,0.1699179833869862,0.8315534337382867
Well_1,184.84679665738162,1,0.1620953285189098,0.9080603694276791
Well_1,185.51532033426184,1,0.16224406512929995,0.4147528235838792
Well_1,186.18384401114207,1,0.15959308033343714,1.0476780553485696
Well_1,186.8523676880223,1,0.1537557077428609,0.33906610593127173
Well_1,187.52089136490252,1,0.1548978270670566,0.7106998125640998
Well_1,188.18941504178275,1,0.15316602187559814,0.29328935460749317
Well_1,188.85793871866295,1,0.15223326539956636,0.420031047729591
Well_1,189.52646239554318,1,0.1471253441612531,0.6851285764235224
Well_1,190.1949860724234,1,0.13396944455576834,0.20825500035585187
Well_1,190.8635097493036,1,0.14427225164886714,0.3655976616835276
Well_1,191.53203342618383,1,0.15800061807540594,0.5275302371080122
Well_1,192.20055710306406,1,0.1304971312058485,0.24288674579797567
