Well,Depth_m,DT,GR,NPHI,RHOB,LogRT,RT_ohm_m
Well_4,120.0,75.48496894492902,92.77819684597755,0.16987350127256692,2.422367475317928,1.5076086457392928,32.18167508287659
Well_4,120.66852367688023,70.64151545219968,98.79629523007296,0.1458785005189447,2.475461530442774,1.519665328426387,33.08760468971971
Well_4,121.33704735376044,68.18136014642555,94.46944301274135,0.13917144116681404,2.4982053781335005,1.4647546650947612,29.157794117781563
Well_4,122.00557103064067,73.67959340781759,94.70826482429477,0.14793845992044088,2.4499821040439778,1.6737380248808449,47.1778369262458
Well_4,122.6740947075209,74.76472007745421,93.28699911394705,0.17163306616652207,2.455427059489258,1.4548491522330522,28.500281672940933
Well_4,123.34261838440112,76.24256354557083,91.51869740143151,0.1402506648399497,2.481637457993864,1.397803282218858,24.992130631476453
Well_4,124.01114206128133,72.64887772031076,104.7199804318418,0.16364774040294583,2.466076394360214,1.4104896284906938,25.73295310099486
Well_4,124.67966573816156,75.31591210712075,94.1104801561236,0.145782438090791,2.4416586379343173,1.4420848319906463,27.674821728734713
Well_4,125.34818941504179,74.97342835490439,106.55732714720826,0.1651086978519392,2.4505401286937474,1.2951566338504001,19.73134243859943
Well_4,126.016713091922,73.65608720194913,85.42170738850741,0.1715349544734804,2.4603137562048243,1.7098752398582961,51.271407502930444
Well_4,126.68523676880223,68.37398144243045,90.31441435199599,0.12022408563209905,2.490933437729045,1.5808574030468794,38.09407241633071
Well_4,127.35376044568245,68.2219475722123,93.0615616339427,0.1503598515088959,2.48298105663002,1.7240051108220438,52.96696770621122
Well_4,128.02228412256267,67.09423634330668,92.50196709703995,0.1304708436758779,2.4922487351975495,1.6466408471666945,44.324194012203456
Well_4,128.6908077994429,73.87245998581753,100.93410150863521,0.14537472908348753,2.4909592582205944,1.6269386755829724,42.358314989975135
Well_4,129.35933147632312,69.69941949442386,93.61668389130965,0.1671052575859029,2.4354489788220897,1.3948610962050403,24.823390324411374
Well_4,130.02785515320335,69.83725778334596,101.60071112098751,0.12985157998583502,2.4727044112848278,1.6026701721526158,40.0562392294532
Well_4,130.69637883008357,71.13081595112055,87.8580764786334,0.12622293660936523,2.5079977697969196,1.7165928023264507,52.07062641643568
Well_4,131.3649025069638,71.72193520258433,96.0274123723767,0.12253642480049606,2.488152046098229,1.7676040421782826,58.56040103095066
Well_4,132.033426183844,70.47533227960476,89.33883888793983,0.12016604844665525,2.517085307008115,1.7591234883970919,57.42797311528222
Well_4,132.70194986072423,67.44050869789508,94.79719593938212,0.1373574312452466,2.4864202615578446,1.542017953159438,34.83517151375061
Well_4,133.37047353760445,72.3463770731292,90.88832166367726,0.12248418032317523,2.5068867333407443,1.4500867327373586,28.18945845341116
Well_4,134.03899721448468,66.35259428502378,97.98768339774738,0.10550913131249555,2.518092714965479,1.8585404631869475,72.20054289995831
Well_4,134.7075208913649,67.86244167682956,94.854330069625,0.12100687875093477,2.509298419932129,1.8769403864373642,75.32521612527022
Well_4,135.37604456824513,70.03228819497309,103.53414570527754,0.13176387840274514,2.4899247857878675,1.7065517485169663,50.88054429304554
Well_4,136.04456824512533,69.35673048988636,98.92244065798994,0.1216329707035492,2.5243463627019396,1.7450401237897846,55.59556187702192
Well_4,136.71309192200556,65.13048261309238,102.40982997743562,0.09249767136609423,2.5212681241139525,2.0044264688268694,101.02444397598364
Well_4,137.3816155988858,65.88366116048698,88.15881726596199,0.14100254004488041,2.4956165516469624,1.6917674093861887,49.17760896969295
Well_4,138.050139275766,69.37784570793352,114.14958668319412,0.12470523663073224,2.484905237053511,1.5658931594316328,36.80384215565653
Well_4,138.71866295264624,68.9691863430524,89.3106038725277,0.09651310241644401,2.4891869715444748,1.7969827979272694,62.65890454672777
Well_4,139.38718662952647,70.3254430218714,97.45306378259423,0.14430897852483968,2.4983279217031553,1.6773167270836538,47.56820101121663
Well_4,140.0557103064067,65.33974132235056,102.49027572614128,0.11998926594892616,2.569383078225197,1.9325508148186397,85.61518802906481
Well_4,140.72423398328692,68.65920196080194,99.3096646588643,0.12740855256847264,2.536077620860802,1.8920613836741147,77.99403403844272
Well_4,141.39275766016712,69.39458569514002,102.90396569049382,0.14015938198389938,2.510602399848368,1.742081291742744,55.21807874456182
Well_4,142.06128133704735,67.65092008447986,95.05528142741363,0.11326292134289973,2.5327568645094276,1.528726187066953,33.785176108347805
Well_4,142.72980501392757,66.75917731812926,88.19783396752293,0.1379763786777706,2.487224336871381,1.538019144925369,34.51589545804721
Well_4,143.3983286908078,71.48453333512181,95.42226687755155,0.1647418124967243,2.4695577145958967,1.5764815439067275,37.71217182328139
Well_4,144.06685236768803,78.65009167259765,91.63044462824844,0.1557509362470697,2.485712603246482,1.4451810845742152,27.872831192990073
