Well,Depth_m,Facies,Porosity,Permeability
Well_2,120.0,0,0.11694092634856697,0.08719367371243125
Well_2,120.66852367688023,0,0.09468180567563735,0.06087160566372097
Well_2,121.33704735376044,0,0.10955123971123981,0.05980812084405462
Well_2,122.00557103064067,0,0.11794066266814346,0.15695414289215165
Well_2,122.6740947075209,0,0.12936278567351456,0.13064458184267363
Well_2,123.34261838440112,0,0.11952175742894447,0.23591294945783148
Well_2,124.01114206128133,0,0.1352930899144394,0.13357792669761293
Well_2,124.67966573816156,0,0.12927282967438578,0.23530383111948686
Well_2,125.34818941504179,0,0.1200882528072422,0.12758723467459895
Well_2,126.016713091922,0,0.13129354303405444,0.1004561728358258
Well_2,126.68523676880223,0,0.12501840244178,0.07469096684855402
Well_2,127.35376044568245,0,0.12494781342575043,0.0908050846878838
Well_2,128.02228412256267,0,0.11720343393908915,0.07606465242572695
Well_2,128.6908077994429,0,0.1376844485308154,0.1552435722386097
Well_2,129.35933147632312,0,0.09940472013971391,0.08205032802021293
Well_2,130.02785515320335,0,0.120095089654226,0.12693197948759444
Well_2,130.69637883008357,0,0.1045466039320973,0.0743875217851748
Well_2,131.3649025069638,0,0.11327254506017,0.09941227043898022
Well_2,132.033426183844,0,0.1093098334119317,0.0770154327894763
Well_2,132.70194986072423,0,0.08240183726603809,0.042183347109254365
Well_2,133.37047353760445,0,0.09490461633224544,0.04315115200327377
Well_2,134.03899721448468,0,0.10136051248370957,0.060876527877424834
Well_2,134.7075208913649,0,0.09738061340344689,0.12142376937326689
Well_2,135.37604456824513,0,0.08735083681286554,0.057891862298675406
Well_2,136.04456824512533,0,0.09484353653128408,0.05658635118442012
Well_2,136.71309192200556,0,0.06965294273816461,0.041310224946141144
Well_2,137.3816155988858,0,0.08439501820989805,0.047911321875447874
Well_2,138.050139275766,0,0.0873192415256461,0.05410839435755093
Well_2,138.71866295264624,0,0.08402554422792015,0.039719714752567005
Well_2,139.38718662952647,0,0.08423270232582632,0.040349515222536776
Well_2,140.0557103064067,0,0.07781408796029134,0.048540088424989046
Well_2,140.72423398328692,0,0.07666930184950335,0.047079965844038084
Well_2,141.39275766016712,0,0.0871521039099795,0.0428510434566182
Well_2,142.06128133704735,0,0.08422935316437619,0.03707893459350282
Well_2,142.72980501392757,0,0.0926803623686746,0.08456958891394332
Well_2,143.3983286908078,0,0.10129207372396469,0.055913032020789656
Well_2,144.06685236768803,0,0.09680627551654937,0.08344542666354314
Well_2,144.73537604456826,0,0.09635296417015972,0.05793390918947697
Well_2,145.40389972144845,0,0.12596482879848406,0.10914802610727753
Well_2,146.07242339832868,0,0.10355379258191254,0.054579912360707174
Well_2,146.7409470752089,0,0.11291497893172951,0.055353055699797586
Well_2,147.40947075208913,0,0.1170191142979711,0.08481756600723596
Well_2,148.07799442896936,0,0.1151100398617748,0.0738297549471414
Well_2,148.7465181058496,0,0.11882898311965977,0.10318829854086485
Well_2,149.41504178272982,0,0.13166145621784794,0.145030353741187
Well_2,150.08356545961004,0,0.09922073963008252,0.05611786374362007
Well_2,150.75208913649024,1,0.2057360917595974,2.549657119473439
Well_2,151.42061281337047,1,0.193017336560179,1.0835621897567407
Well_2,152.0891364902507,1,0.21906454827753624,3.354939159257579
Well_2,152.75766016713092,1,0.2171979089041676,3.3531070680819557
Well_2,153.42618384401115,1,0.21653631808440718,2.3386170329913605
Well_2,154.09470752089138,1,0.22543610689895022,2.5404588879711234
Well_2,154.76323119777157,0,0.10721004808346227,0.055951279575209935
Well_2,155.4317548746518,1,0.1824706102956571,1.354001060134765
Well_2,156.10027855153203,1,0.2057403288783353,2.298950291794523
Well_2,156.76880222841226,1,0.209105156478222,1.7659476558561458
Well_2,157.43732590529248,1,0.1855141929585942,0.8592875265099758
Well_2,158.1058495821727,1,0.15470515429287418,0.36270683321764624
Well_2,158.77437325905294,1,0.19318431456427637,1.6964364923197137
Well_2,159.44289693593316,1,0.17112132614715675,0.4966728973192428
Well_2,160.11142061281336,1,0.19656794955860366,0.9000488627037604
Well_2,160.7799442896936,0,0.09056414180298789,0.06405761232344143
Well_2,161.44846796657382,1,0.18427340290653532,0.6539622202490656
Well_2,162.11699164345404,1,0.1767152126290174,0.857921989821631
Well_2,162.78551532033427,2,0.21493976750664934,4.371638390911382
Well_2,163.45403899721447,1,0.16844682275743814,0.7937011128206481
Well_2,164.1225626740947,1,0.13381577653917143,0.36753266617916625
Well_2,164.79108635097492,1,0.15358250814360191,0.7105808908699404
Well_2,165.45961002785515,1,0.16445342956931253,0.588107744707688
Well_2,166.12813370473538,1,0.13643703887532063,0.34256282292598367
Well_2,166.7966573816156,1,0.14975665316617243,0.7823252895205275
Well_2,167.46518105849583,1,0.1687824135089627,0.9636756350004526
Well_2,168.13370473537606,3,0.28344383697690295,28.594616251944682
Well_2,168.80222841225628,1,0.16825923766420076,0.7586174421016897
Well_2,169.47075208913648,1,0.17541702973510975,0.4702589940668409
Well_2,170.1392757660167,1,0.16392453515256897,0.7096415790092195
Well_2,170.80779944289694,1,0.1829637726985847,1.1527566969397731
Well_2,171.47632311977716,1,0.1947605571118294,1.0491434937967576
Well_2,172.1448467966574,1,0.2062578201791797,2.2482745054276982
Well_2,172.8133704735376,1,0.1933473090751167,1.3679853488569302
Well_2,173.48189415041782,1,0.19300901081046776,1.9812588037725212
Well_2,174.15041782729804,1,0.17687775477037057,0.9350857013728766
Well_2,174.81894150417827,1,0.20729613820171414,1.9369806023158456
Well_2,175.4874651810585,1,0.2032437492974619,1.1456466159554337
Well_2,176.15598885793872,1,0.21588752241783002,3.083636693948946
Well_2,176.82451253481895,1,0.21975116997205008,2.4109899331259537
Well_2,177.49303621169918,1,0.18766241909351045,1.5984748487830733
Well_2,178.1615598885794,1,0.18086676258849568,1.2712535087815167
Well_2,178.8300835654596,1,0.22197204670764728,2.9768888900696204
Well_2,179.49860724233983,1,0.21058143496478204,2.28632396675066
Well_2,180.16713091922006,1,0.19556245072378728,2.081828300061267
Well_2,180.83565459610028,1,0.19487097935701578,1.0880298439637146
Well_2,181.5041782729805,1,0.20283455114481205,1.374928048755998
Well_2,182.1727019498607,1,0.1934040146613925,1.892042207481925
Well_2,182.84122562674094,1,0.20189571091983252,1.018999735973912
Well_2,183.50974930362116,1,0.19098880543172783,1.8410756155768453
Well_2,184.1782729805014,1,0.19662448209302888,1.2200962291344772
Well_2,184.84679665738162,1,0.19122822316904872,1.697150463516534
Well_2,185.51532033426184,1,0.17250412725336933,1.7721377902048914
Well_2,186.18384401114207,1,0.16375938659958225,0.8029248821297231
Well_2,186.8523676880223,1,0.182424566686869,0.7988817949706996
Well_2,187.52089136490252,1,0.1654239823592719,1.1178703895175952
Well_2,188.18941504178275,1,0.1903205670369678,1.0060941372102095
Well_2,188.85793871866295,1,0.1678226414873916,0.5679261567335407
Well_2,189.52646239554318,1,0.1835582078152017,0.5864558122017846
Well_2,190.1949860724234,1,0.18226520165404622,1.1323413164544647
Well_2,190.8635097493036,1,0.14812953261898554,0.7980576830407411
Well_2,191.53203342618383,0,0.0908379855957388,0.0526007693740415
Well_2,192.20055710306406,1,0.15119761721881567,0.4414369981825865
Well_2,192.86908077994428,1,0.1734731513366622,0.6258559722195798
Well_2,193.5376044568245,1,0.16045241713859987,0.7242022541365635
Well_2,194.20612813370474,1,0.15912148405128315,1.2026154981449229
Well_2,194.87465181058496,1,0.16172391642759107,0.6403639166958275
Well_2,195.5431754874652,1,0.17327994348707845,0.6885064054082285
Well_2,196.21169916434542,1,0.17553359271153557,0.6014296063596942
Well_2,196.88022284122565,1,0.19559074786612587,1.824659326202116
Well_2,197.54874651810584,2,0.246899702068142,20.462160009236023
Well_2,198.21727019498607,2,0.24944017900366933,7.413375812543595
Well_2,198.8857938718663,2,0.25087805600126745,11.409266957928248
Well_2,199.55431754874652,2,0.2506476408035839,6.186496348435603
Well_2,200.22284122562672,2,0.2501972281769198,8.075808382225999
Well_2,200.89136490250695,2,0.24116254429130748,9.060028188127964
Well_2,201.55988857938718,2,0.2668990950767397,11.898305557419178
Well_2,202.2284122562674,2,0.2670058937855411,14.72531596075372
Well_2,202.89693593314763,2,0.26060411874547573,13.678521957750629
Well_2,203.56545961002786,2,0.27579667838263705,22.334259272974762
Well_2,204.23398328690809,2,0.28227751590892525,25.13379067567521
Well_2,204.9025069637883,2,0.26130759592299774,5.667220468446712
Well_2,205.57103064066854,2,0.24862004020253992,23.012215400991813
Well_2,206.23955431754877,2,0.2577099661459148,11.920263828343343
Well_2,206.90807799442896,2,0.2754078033467053,21.853544644208394
Well_2,207.5766016713092,3,0.3173177717659131,154.4419624479624
Well_2,208.24512534818942,3,0.3184717743629969,153.3014829920856
Well_2,208.91364902506965,3,0.3084376764331486,110.75386624018768
